period,model,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,duration_h,exit_reason,activated,activation_date,original_close_date,original_profit_abs,original_profit_ratio,mae_pct,mfe_pct,stake_amount
3y,baseline,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,A_giveback50_floor1,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T01:00:00+00:00,78440.4,76509.45,9.262547999999986,0.02361677910872455,10.0,counterfactual_A_giveback50_floor1,True,2025-04-09T00:00:00+00:00,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,0.4775600328402275,4.92335582174491,392.202
3y,B_giveback60_floor1.5,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,C_giveback70_floor2,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr1h_1.5,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr1h_2.0,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr1h_2.5,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr1h_3.0,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr4h_1.5,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr4h_2.0,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr4h_2.5,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,D_atr4h_3.0,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,E_min24h_profit_protect,BTC/USDT:USDT,short,short_pullback_restart,2025-04-08T15:00:00+00:00,2025-04-09T17:00:00+00:00,78440.4,80581.3,-11.03552851,-0.028151434807872626,26.0,trailing_stop_loss,False,,2025-04-09T17:00:00+00:00,-11.03552851,-0.028151434807872626,4.891102034155876,4.92335582174491,392.202
3y,baseline,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,A_giveback50_floor1,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,B_giveback60_floor1.5,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,C_giveback70_floor2,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr1h_1.5,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr1h_2.0,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr1h_2.5,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr1h_3.0,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr4h_1.5,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr4h_2.0,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr4h_2.5,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,D_atr4h_3.0,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,E_min24h_profit_protect,ZEC/USDT:USDT,short,short_pullback_restart,2025-04-18T07:00:00+00:00,2025-04-18T17:00:00+00:00,30.16,31.25,-14.75962589,-0.03697495298371768,10.0,stop_loss,False,,2025-04-18T17:00:00+00:00,-14.75962589,-0.03697495298371768,4.409814323607422,1.0278514588859373,399.37872
3y,baseline,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,A_giveback50_floor1,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,B_giveback60_floor1.5,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,C_giveback70_floor2,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr1h_1.5,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr1h_2.0,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr1h_2.5,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr1h_3.0,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr4h_1.5,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr4h_2.0,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr4h_2.5,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,D_atr4h_3.0,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,E_min24h_profit_protect,SUI/USDT:USDT,short,short_pullback_restart,2025-04-19T17:00:00+00:00,2025-04-19T18:00:00+00:00,2.1218,2.1657,-14.68795625,-0.02171118078598164,1.0,stop_loss,False,,2025-04-19T18:00:00+00:00,-14.68795625,-0.02171118078598164,2.6628334433028664,0.07069469318503427,676.8542
3y,baseline,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,A_giveback50_floor1,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,B_giveback60_floor1.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,C_giveback70_floor2,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr1h_1.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr1h_2.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr1h_2.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr1h_3.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr4h_1.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr4h_2.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr4h_2.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,D_atr4h_3.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,E_min24h_profit_protect,NEAR/USDT:USDT,short,short_compression_breakdown,2025-05-06T11:00:00+00:00,2025-05-07T00:00:00+00:00,2.275,2.352,-14.82484701,-0.03486457810794096,13.0,stop_loss,False,,2025-05-07T00:00:00+00:00,-14.82484701,-0.03486457810794096,3.912087912087911,2.0219780219780144,425.425
3y,baseline,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,A_giveback50_floor1,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,B_giveback60_floor1.5,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,C_giveback70_floor2,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr1h_1.5,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr1h_2.0,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr1h_2.5,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr1h_3.0,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr4h_1.5,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr4h_2.0,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr4h_2.5,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,D_atr4h_3.0,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,E_min24h_profit_protect,SOL/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-09T04:00:00+00:00,164.41,161.132,-14.0017101,-0.021017484508584285,4.0,stop_loss,False,,2025-05-09T04:00:00+00:00,-14.0017101,-0.021017484508584285,2.0619183747947125,0.012164710175786285,665.8605
3y,baseline,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
3y,A_giveback50_floor1,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
3y,B_giveback60_floor1.5,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
3y,C_giveback70_floor2,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
3y,D_atr1h_1.5,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
3y,D_atr1h_2.0,BTC/USDT:USDT,long,long_1d_center_compression,2025-05-09T00:00:00+00:00,2025-05-12T18:00:00+00:00,103228.0,101163.6,-13.55460345,-0.02187363495568448,90.0,stop_loss,False,,2025-05-12T18:00:00+00:00,-13.55460345,-0.02187363495568448,2.470260006974852,2.5526988801488026,619.368
