variant,label,window,family,key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,DASH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,UNI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,ARB/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,APT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,ICP/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,CRV/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,LDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,LTC/USDT:USDT,1,-2.7868699350397456e-05,-0.0,-0.01033075,-1.033075e-05,-0.0,7:30:00,0,0,1,0.0,-1.0330750000009381e-05,-0.01033075,-1.0,-100.0,-100.0,-5.2342392259122335,-100.0,0.0,1.033074999998007e-05,0.01033075
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,DOGE/USDT:USDT,8,0.00030453519007439273,0.03,-4.31515432,-0.00431515432,-0.43,17:32:00,6,0,2,0.75,-0.00431515432000007,-0.5393942899999999,-0.07508950008987625,-0.3771361194485711,-0.05493239304668964,-1.9587092575419838,-0.3471,0.6996419996404951,0.011531343878932442,11.615031639999998
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,BTC/USDT:USDT,14,0.0018145848358729053,0.18,-4.91902069,-0.00491902069,-0.49,22:58:00,9,0,5,0.6428571428571429,-0.004919020690000053,-0.35135862071428536,-0.0690413035030496,-0.07816410719653738,-0.05872834688868702,-1.5303728619766996,-0.289,0.8066843501914609,0.01682422087344503,17.016268779999997
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,SUI/USDT:USDT,11,-0.005685705067678423,-0.57,-16.781636140000007,-0.016781636140000007,-1.68,12:25:00,6,0,5,0.5454545454545454,-0.016781636140000056,-1.525603285454546,-0.1871311709820319,-2.212105057024198,-0.1400261190752136,-2.889891549904263,-0.7691,0.5883114238395301,0.030395292225313755,30.395917320000002
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,LINK/USDT:USDT,11,-0.0069397169812493225,-0.69,-18.50862054,-0.01850862054,-1.85,22:01:00,5,0,6,0.45454545454545453,-0.01850862054000002,-1.6826018672727268,-0.26397745505647063,-0.27582072555890047,-0.1517769890092078,-3.2882689283651967,-0.8336,0.5160413323964705,0.02946186876995196,29.794367979999997
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,16,-0.004551215195815361,-0.46,-19.509681050000005,-0.019509681050000005,-1.95,10:06:00,11,0,5,0.6875,-0.01950968105000006,-1.2193550656249998,-0.18924218088250688,-0.3327172811609249,-0.2459962492140974,-4.019672456118731,-1.1376,0.39442502117597783,0.025404641535233904,25.54517934
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,TOTAL,168,0.004715955871267667,0.47,249.76937458,0.24976937458,24.98,"1 day, 2:24:00",102,0,66,0.6071428571428571,0.24976937458000004,1.4867224677380946,0.293191800256843,3.6233757137495215,1.45524805010994,35.59862045804758,2.1386,1.746306400653782,0.036724812395367255,41.03680525
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ADA/USDT:USDT,13,0.019190298375637693,1.92,69.18589112000001,0.06918589112000001,6.92,21:09:00,11,0,2,0.8461538461538461,0.06918589111999984,5.321991624615385,0.6089797637560197,4.023887829576627,0.29998364398757493,39.181978834580484,1.5272,4.958368464414128,0.009242399591612554,9.63915711
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ETH/USDT:USDT,14,0.01518800712216436,1.52,68.54303517999999,0.06854303517999999,6.85,23:34:00,7,0,7,0.5,0.06854303518000004,4.895931084285714,1.4341667269262723,1.0245121100749397,0.280030444167904,35.28613167489889,1.3778,3.8683334538525447,0.010167468814859092,10.975975880000007
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BNB/USDT:USDT,13,0.016562111442165437,1.66,66.54084035999999,0.06654084035999999,6.65,"1 day, 4:37:00",9,0,4,0.6923076923076923,0.06654084035999985,5.118526181538462,1.1156286115473804,0.7815614429906791,0.2765833559879961,39.27514677020644,1.4081,4.625792987528985,0.00886796626820023,9.43925239
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TRX/USDT:USDT,13,0.010919930152675245,1.09,53.31769133,0.05331769133,5.33,"4 days, 18:08:00",6,0,7,0.46153846153846156,0.05331769132999997,4.101360871538462,1.9184328083326374,1.1102232477994667,0.2676706639185854,20.682510807748745,1.3627,4.56280378690347,0.01349340773894199,13.959208269999998
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TAO/USDT:USDT,11,0.00836373150254626,0.84,19.199352920000003,0.019199352920000003,1.92,17:36:00,9,0,2,0.8181818181818182,0.01919935292000008,1.74539572,0.24298215872534956,1.99536442577423,0.1911333677038043,13.074277856049473,1.0498,2.336401872989421,0.007686390580976075,7.68686319
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SOL/USDT:USDT,15,0.001171690633553977,0.12,16.264870240000004,0.016264870240000003,1.63,13:12:00,7,0,8,0.4666666666666667,0.016264870240000118,1.0843246826666668,0.2233883718525176,0.23670509896250091,0.07252725421596438,3.4020706195441277,0.3456,1.4188531972234706,0.02502423710000005,25.0242371
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ZEC/USDT:USDT,2,0.02865121291983139,2.87,12.82040517,0.01282040517,1.28,5:38:00,2,0,0,1.0,0.012820405170000049,6.410202585,100.0,-100.0,0.17226182473783494,-100.0,1.6455,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,XRP/USDT:USDT,23,0.0008740648837129798,0.09,12.243853960000001,0.01224385396,1.22,22:34:00,13,0,10,0.5652173913043478,0.01224385396000005,0.5323414765217387,0.11241840300171457,0.18114136985687018,0.10917497633465757,4.26664316969864,0.4254,1.2585623269039437,0.015020534440000005,15.020534439999999
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BCH/USDT:USDT,1,0.016941876785624737,1.69,6.3111189,0.0063111189,0.63,22:55:00,1,0,0,1.0,0.006311118900000023,6.3111189,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,HYPE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,AVAX/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,FIL/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,AAVE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,APE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,DOT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ONDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,WLD/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,DASH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,UNI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ARB/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,APT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,ICP/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,CRV/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,LDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,LTC/USDT:USDT,1,-2.7868699350397456e-05,-0.0,-0.01033075,-1.033075e-05,-0.0,7:30:00,0,0,1,0.0,-1.0330750000009381e-05,-0.01033075,-1.0,-100.0,-100.0,-5.2342392259122335,-100.0,0.0,1.033074999998007e-05,0.01033075
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,DOGE/USDT:USDT,8,0.0003045351925287619,0.03,-4.349083610000001,-0.004349083610000001,-0.43,17:32:00,6,0,2,0.75,-0.004349083609999971,-0.5436354512499999,-0.07511774968834417,-0.3771763434086709,-0.05495473483483062,-1.9593349221177088,-0.3472,0.6995290012466233,0.011618301583470934,11.70324757
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,BTC/USDT:USDT,14,0.0018145848358729053,0.18,-4.91902069,-0.00491902069,-0.49,22:58:00,9,0,5,0.6428571428571429,-0.004919020690000053,-0.35135862071428536,-0.0690413035030496,-0.07816410719653738,-0.05872834688868702,-1.5303728619766996,-0.289,0.8066843501914609,0.01682422087344503,17.016268779999997
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,SUI/USDT:USDT,11,-0.0056857050730232395,-0.57,-16.772964449999996,-0.016772964449999997,-1.68,12:25:00,6,0,5,0.5454545454545454,-0.016772964449999983,-1.5248149499999992,-0.18649675778687747,-2.2221133056884175,-0.1394590751581603,-2.879793390167635,-0.766,0.5897071328688697,0.03048611360752568,30.48674057
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,LINK/USDT:USDT,11,-0.006939716988067398,-0.69,-18.602673849999995,-0.018602673849999994,-1.86,22:01:00,5,0,6,0.45454545454545453,-0.01860267385000003,-1.6911521681818185,-0.26385356421052464,-0.2751079567644671,-0.15158716498288674,-3.2809701952650294,-0.8326,0.516268465614038,0.029677454953067166,30.01617873
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,NEAR/USDT:USDT,16,-0.004551215198685436,-0.46,-19.760432710000003,-0.019760432710000005,-1.98,10:06:00,11,0,5,0.6875,-0.019760432710000053,-1.235027044375,-0.18983806294052374,-0.3335591751133356,-0.24706866398900093,-4.0311708523775795,-1.1426,0.3925181985903239,0.02565776440620925,25.799702480000004
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TOTAL,166,0.005056688162654583,0.51,260.01255312,0.26001255312,26.0,"1 day, 2:36:00",102,0,64,0.6144578313253012,0.26001255312000016,1.5663406814457839,0.3065249911729713,3.7540390162135786,1.5059024275039015,42.054042380164226,2.2263,1.7950491958548935,0.0323623563334211,35.80444754000001
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,BNB/USDT:USDT,2,0.05085707322148828,5.09,23.784493949999998,0.02378449395,2.38,7:28:00,2,0,0,1.0,0.15942709577671388,11.892246974999999,100.0,-100.0,0.6803990186392054,-100.0,1.0328,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TAO/USDT:USDT,5,0.019607320945012403,1.96,19.784995209999998,0.01978499521,1.98,11:52:00,5,0,0,1.0,0.1312161865591237,3.9569990419999996,100.0,-100.0,1.9472967331978532,-100.0,2.3647,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TRX/USDT:USDT,3,0.018201940495526047,1.82,19.5021653,0.019502165300000002,1.95,"6 days, 23:33:00",2,0,1,0.6666666666666666,0.1292432712806777,6.5007217666666675,7.135783288003271,-100.0,1.1777227301302788,713.6524349335083,1.6855,22.407349864009817,0.0009001492416497508,0.9110032500000003
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ADA/USDT:USDT,5,0.013413814824380366,1.34,15.05053238,0.01505053238,1.51,"1 day, 1:07:00",4,0,1,0.8,0.09856949758079381,3.0101064760000007,0.4243091821998204,-100.0,0.8097183314402701,70.07615744413938,0.9833,3.1215459109991017,0.007074569564614776,7.09413466
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,XRP/USDT:USDT,4,0.007638909651275739,0.76,10.80417561,0.01080417561,1.08,15:04:00,3,0,1,0.75,0.0699662666199039,2.7010439025000004,1.6584307174812798,-100.0,0.9184145086731881,219.3906005872319,1.2073,7.633722869925119,0.001622153904321262,1.62867455
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,SUI/USDT:USDT,2,0.01777873628521627,1.78,9.18978885,0.00918978885,0.92,14:42:00,2,0,0,1.0,0.0592574836101778,4.594894425,100.0,-100.0,3.3559970278798574,-100.0,5.0942,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,BTC/USDT:USDT,3,0.019068765221535652,1.91,5.98403076,0.00598403076,0.6,10:17:00,3,0,0,1.0,0.038259650455129135,1.9946769199999999,100.0,-100.0,1.427969702059987,-100.0,2.0436,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ZEC/USDT:USDT,1,0.010557211272686256,1.06,2.27808956,0.00227808956,0.23,4:50:00,1,0,0,1.0,0.014422970017369252,2.27808956,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,HYPE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,AVAX/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,FIL/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,AAVE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,APE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,DOT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ONDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,WLD/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,DASH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,BCH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,LTC/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,UNI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ARB/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,APT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ICP/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,CRV/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,LDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ETH/USDT:USDT,2,-0.005178319324995543,-0.52,-0.3304800600000002,-0.00033048006000000016,-0.03,11:30:00,1,0,1,0.5,-0.002077927052302253,-0.1652400300000001,-0.02099264141735291,-100.0,-0.014126337099664401,-1.3934076340560269,-0.0214,0.9580147171652941,0.007812418754379838,7.87133104
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,SOL/USDT:USDT,4,0.006151053377880005,0.62,-0.6210658800000002,-0.0006210658800000001,-0.06,6:42:00,3,0,1,0.75,-0.0039020133148894853,-0.15526647000000016,-0.023633398953288975,-100.0,-0.05422555620011112,-3.1138996760403836,-0.0713,0.9054664041868442,0.006569790079999961,6.56979008
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,LINK/USDT:USDT,5,0.0024958565807118396,0.25,-0.9909895200000012,-0.0009909895200000012,-0.1,"1 day, 4:27:00",3,0,2,0.6,-0.006220066505573163,-0.19819790400000015,-0.02433592396567552,-1.5716021676341008,-0.04528127882657296,-2.034696370486452,-0.055,0.9391601900858113,0.01604308520313782,16.288504539999998
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,NEAR/USDT:USDT,4,0.0021701673646356253,0.22,-1.794009270000001,-0.001794009270000001,-0.18,9:40:00,3,0,1,0.75,-0.011236419654260255,-0.44850231750000025,-0.06559582446079437,-100.0,-0.15522985569578923,-8.686391913183511,-0.2041,0.7376167021568224,0.00680305060446131,6.83736078
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,DOGE/USDT:USDT,2,-0.008231076110560764,-0.82,-4.59287503,-0.0045928750300000005,-0.46,"1 day, 4:55:00",1,0,1,0.5,-0.028554408693928335,-2.296437515,-0.32345744269001786,-100.0,-0.31497092237219076,-21.309123329996527,-0.4781,0.3530851146199642,0.007099658910000016,7.09965891
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TOTAL,42,0.011291610473615628,1.13,98.04885186,0.09804885186,9.8,"1 day, 2:35:00",33,0,9,0.7857142857142857,0.8015085278657745,2.3344964728571433,0.3869298547947966,12.384048988919346,5.217259937799806,220.42721167412805,2.4147,2.805672655709051,0.014651960667439994,16.223287319999997
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ZEC/USDT:USDT,1,0.04674521457387058,4.67,8.4864638,0.0084864638,0.85,6:25:00,1,0,0,1.0,0.03447648710689921,8.4864638,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,XRP/USDT:USDT,7,0.002033587192360842,0.2,6.7182948,0.0067182948,0.67,"1 day, 14:31:00",4,0,3,0.5714285714285714,0.027220787743843067,0.9597563999999998,0.1993360687198873,0.4118707332415814,0.24064102796649386,18.315064609320984,0.4011,1.4651174936797369,0.007701151050000021,7.70115105
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,SUI/USDT:USDT,1,0.015338356988704593,1.53,2.91144341,0.0029114434099999998,0.29,"1 day, 5:15:00",1,0,0,1.0,0.011729053039744697,2.91144341,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,BNB/USDT:USDT,3,0.00021700749395652552,0.02,1.9897420299999995,0.0019897420299999995,0.2,"1 day, 16:45:00",2,0,1,0.6666666666666666,0.00800477227092955,0.663247343333333,0.0858792208954251,-100.0,0.05857104405044691,5.4089677300804535,0.1315,1.2576376626862757,0.007723024689999989,7.72302469
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,NEAR/USDT:USDT,2,0.0007968582416165686,0.08,0.41729205999999996,0.00041729205999999997,0.04,12:15:00,2,0,0,1.0,0.0016748056650985887,0.20864602999999998,100.0,-100.0,1.1364200581140045,-100.0,2.7065,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TRX/USDT:USDT,1,0.00013114924796754035,0.01,0.04553155,4.553155e-05,0.0,"4 days, 14:00:00",1,0,0,1.0,0.0001826390656778365,0.04553155,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,LINK/USDT:USDT,1,0.00021438427158748243,0.02,0.04287751,4.287751e-05,0.0,"1 day, 11:05:00",1,0,0,1.0,0.00017199232345510573,0.04287751,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,DOGE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
